date,stream,reach,microsite,quadrat,quadrat.id,species,sample.id,salmon.density,chum.density,pink.density,dist.upstream,dist.from.stream,side.of.stream,orientation,slope,aspect,avg.canopy.cover,avg.soil.moisture,ref.soil.moisture,stem.density,fruit.count,punch.weight.mg,punch.notes,image.id,leaf.area,num..of.leaves,rMean,gMean,bMean,percent.green,c.13,total.c.ug,n.15,total.n.ug,sample.weight.mg
28-Jul-19,Kunsoot,4,C,1,Kunsoot-4C1,RUSP,Kunsoot-4C1-RUSP,12.54094444,8.025555556,4.515388889,275,0.5,R,26,0,NA,84.76,15.7,19.2,6,9,0.955,NA,IMG_8854,92.682,NA,46.513,66.22,26.348,0.476125423,NA,NA,NA,NA,NA
28-Jul-19,Kunsoot,4,C,2,Kunsoot-4C2,MEFE,Kunsoot-4C2-MEFE,12.54094444,8.025555556,4.515388889,277,4.1,R,26,30,26,77.74,28.35,19.2,2,NA,0.575,NA,IMG_8879,54.836,9,52.692,82.555,34.421,0.486567886,-34.61,1627.91,7.29,96.09,3.986
28-Jul-19,Kunsoot,4,C,2,Kunsoot-4C2,VASP,Kunsoot-4C2-VASP,12.54094444,8.025555556,4.515388889,277,4.1,R,26,30,26,77.74,28.35,19.2,2,NA,0.746,NA,IMG_8880,41.676,NA,61.761,83.446,33.126,0.46792237,-35.23,1798.67,5.35,90.07,4.139
28-Jul-19,Kunsoot,4,D,1,Kunsoot-4D1,RUSP,Kunsoot-4D1-RUSP,12.54094444,8.025555556,4.515388889,300,0.5,L,194,0,NA,64.74,15.8,19.2,8,1,1.22,NA,IMG_8881,57.027,NA,52.405,69.444,29.703,0.458218961,-30.8,1601.94,5.33,75.21,3.883
29-Jul-19,Fannie,1,A,1,Fannie-1A1,MADI,Fannie-1A1-MADI,13.90481212,9.689284848,4.215527273,11,0.5,R,3,23,3,83.46,38.7,14.3,69,NA,0.54,NA,IMG_8975,60.084,NA,54.874,74.787,35.593,0.452557881,-33.08,1767.06,8.63,60.21,4.443
29-Jul-19,Fannie,1,A,1,Fannie-1A1,RUSP,Fannie-1A1-RUSP,13.90481212,9.689284848,4.215527273,11,0.5,R,3,23,3,83.46,38.7,14.3,4,22,0.927,NA,IMG_8981,195.112,NA,64.554,79.619,36.206,0.441398389,-33.34,1915.81,6.03,101.88,4.605
29-Jul-19,Fannie,1,A,2,Fannie-1A2,MADI,Fannie-1A2-MADI,13.90481212,9.689284848,4.215527273,10,2.9,R,3,23,3,85.02,16.8,14.3,30,NA,0.549,NA,IMG_8978,39.579,NA,70.642,87.936,38.271,0.446718043,-35.44,1783.81,8.6,67.17,4.366
29-Jul-19,Fannie,1,A,2,Fannie-1A2,MEFE,Fannie-1A2-MEFE,13.90481212,9.689284848,4.215527273,10,2.9,R,3,23,3,85.02,16.8,14.3,1,NA,1.347,NA,IMG_8972,49.223,6,61.205,83.896,46.319,0.438282311,-33.14,1862.74,8.37,70,4.4
29-Jul-19,Fannie,1,A,2,Fannie-1A2,VASP,Fannie-1A2-VASP,13.90481212,9.689284848,4.215527273,10,2.9,R,3,23,3,85.02,16.8,14.3,3,NA,0.668,NA,IMG_8969,19.761,NA,32.858,49.608,16.702,0.500242014,-35.38,1879.43,7.69,106.25,4.153
29-Jul-19,Fannie,1,B,1,Fannie-1B1,MADI,Fannie-1B1-MADI,13.90481212,9.689284848,4.215527273,20,2.1,L,213,28,213,78,14.5,14.3,200,NA,0.668,NA,IMG_8961,34.072,NA,48.399,69.646,19.49,0.506387465,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,B,1,Fannie-1B1,MEFE,Fannie-1B1-MEFE,13.90481212,9.689284848,4.215527273,20,2.1,L,213,28,213,78,14.5,14.3,2,NA,1.795,NA,IMG_8963,32.596,9,50.261,58.344,20.737,0.451083175,-32.56,1890.01,8.38,68.79,4.316
29-Jul-19,Fannie,1,B,1,Fannie-1B1,RUSP,Fannie-1B1-RUSP,13.90481212,9.689284848,4.215527273,20,2.1,L,213,28,213,78,14.5,14.3,2,NA,0.968,NA,IMG_8965,77.33,NA,85.272,106.136,34.529,0.469759269,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,B,1,Fannie-1B1,VASP,Fannie-1B1-VASP,13.90481212,9.689284848,4.215527273,20,2.1,L,213,28,213,78,14.5,14.3,1,NA,0.965,NA,IMG_8968,27.628,NA,77.016,92.858,36.367,0.450240253,-34.48,2027.71,5.86,79.19,4.34
29-Jul-19,Fannie,1,C,1,Fannie-1C1,MADI,Fannie-1C1-MADI,13.90481212,9.689284848,4.215527273,22,0.5,R,14,15,14,86.32,44.3,14.3,1,NA,0.444,NA,IMG_8980,12.023,NA,55.927,76.822,37.045,0.452442371,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,C,1,Fannie-1C1,RUSP,Fannie-1C1-RUSP,13.90481212,9.689284848,4.215527273,22,0.5,R,14,15,14,86.32,44.3,14.3,4,7,0.919,NA,IMG_8976,98.222,NA,65.022,84.701,41.064,0.443955825,-31.96,1741.3,8.11,81.56,4.111
29-Jul-19,Fannie,1,C,2,Fannie-1C2,MADI,Fannie-1C2-MADI,13.90481212,9.689284848,4.215527273,20,1.4,R,14,18,14,91,28.3,14.3,91,NA,0.736,NA,IMG_8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,C,2,Fannie-1C2,MEFE,Fannie-1C2-MEFE,13.90481212,9.689284848,4.215527273,20,1.4,R,14,18,14,91,28.3,14.3,3,NA,1.26,NA,IMG_8897,NA,NA,NA,NA,NA,NA,-33.91,1910.82,7.65,64.23,4.505
29-Jul-19,Fannie,1,C,2,Fannie-1C2,VASP,Fannie-1C2-VASP,13.90481212,9.689284848,4.215527273,20,1.4,R,14,18,14,91,28.3,14.3,2,NA,0.542,NA,IMG_8895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,D,1,Fannie-1D1,MADI,Fannie-1D1-MADI,13.90481212,9.689284848,4.215527273,49,0.8,L,210,22,210,85.02,25.4,14.3,320,NA,0.572,NA,IMG_8906,34.728,NA,61.447,83.333,32.767,0.46935741,-32.23,1808.29,7.6,93.71,4.116
29-Jul-19,Fannie,1,D,1,Fannie-1D1,MEFE,Fannie-1D1-MEFE,13.90481212,9.689284848,4.215527273,49,0.8,L,210,22,210,85.02,25.4,14.3,1,NA,0.808,NA,IMG_8898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,D,1,Fannie-1D1,RUSP,Fannie-1D1-RUSP,13.90481212,9.689284848,4.215527273,49,0.8,L,210,22,210,85.02,25.4,14.3,4,3,0.762,NA,IMG_8905,NA,NA,NA,NA,NA,NA,-31.66,1670.43,8.97,115.04,3.939
29-Jul-19,Fannie,1,D,1,Fannie-1D1,TITR,Fannie-1D1-TITR,13.90481212,9.689284848,4.215527273,49,0.8,L,210,22,210,85.02,25.4,14.3,NA,NA,0.86,NA,IMG_8908,9.592,NA,47.626,65.884,28.109,0.465220062,NA,NA,NA,NA,NA
29-Jul-19,Fannie,1,D,1,Fannie-1D1,VASP,Fannie-1D1-VASP,13.90481212,9.689284848,4.215527273,49,0.8,L,210,22,210,85.02,25.4,14.3,1,NA,0.637,NA,IMG_8893,NA,NA,NA,NA,NA,NA,-35.35,1936,8.23,118.18,4.286
29-Jul-19,Fannie,2,A,1,Fannie-2A1,MADI,Fannie-2A1-MADI,13.90481212,9.689284848,4.215527273,123,0.6,R,38,16,38,89.96,27.7,14.3,19,NA,0.484,NA,IMG_8912,33.674,NA,45.695,67.285,22.377,0.497092873,-35.65,1817.94,3.25,105.47,4.241
29-Jul-19,Fannie,2,A,1,Fannie-2A1,MEFE,Fannie-2A1-MEFE,13.90481212,9.689284848,4.215527273,123,0.6,R,38,16,38,89.96,27.7,14.3,3,NA,NA,NO LEAF IN ENVELOPE,IMG_8900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,A,1,Fannie-2A1,RUSP,Fannie-2A1-RUSP,13.90481212,9.689284848,4.215527273,123,0.6,R,38,16,38,89.96,27.7,14.3,3,6,0.585,NA,IMG_8899,NA,NA,NA,NA,NA,NA,-33.71,1742.93,6.2,131.03,4.228
29-Jul-19,Fannie,2,A,1,Fannie-2A1,VASP,Fannie-2A1-VASP,13.90481212,9.689284848,4.215527273,123,0.6,R,38,16,38,89.96,27.7,14.3,1,NA,0.583,NA,NA,NA,NA,NA,NA,NA,NA,-36.71,2063.24,7.31,144.33,4.631
29-Jul-19,Fannie,2,B,1,Fannie-2B1,RUSP,Fannie-2B1-RUSP,13.90481212,9.689284848,4.215527273,167,0.5,L,228,0,NA,90.22,14,14.3,5,75,0.696,NA,IMG_8909,139.818,NA,36.69,65.439,35.019,0.477141482,-32.48,1991.39,2.59,131.84,4.62
29-Jul-19,Fannie,2,B,2,Fannie-2B2,MADI,Fannie-2B2-MADI,13.90481212,9.689284848,4.215527273,169,6.9,L,228,10,228,86.32,22.6,14.3,20,NA,0.495,NA,IMG_8910,29.408,NA,53.024,73.771,18.759,0.506829081,-34.27,1715.14,5.32,55.52,4.277
29-Jul-19,Fannie,2,B,2,Fannie-2B2,MEFE,Fannie-2B2-MEFE,13.90481212,9.689284848,4.215527273,169,6.9,L,228,10,228,86.32,22.6,14.3,2,NA,0.684,NA,IMG_8919,27.959,5,63.875,74.603,35.942,0.427720445,-33.48,1835.58,5.24,100.08,4.303
29-Jul-19,Fannie,2,B,2,Fannie-2B2,RUSP,Fannie-2B2-RUSP,13.90481212,9.689284848,4.215527273,169,6.9,L,228,10,228,86.32,22.6,14.3,2,NA,0.633,NA,IMG_8918,138.946,NA,57.259,73.093,39.133,0.431265304,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,B,2,Fannie-2B2,TITR,Fannie-2B2-TITR,13.90481212,9.689284848,4.215527273,169,6.9,L,228,10,228,86.32,22.6,14.3,NA,NA,0.725,NA,IMG_8930,7.855,NA,41.131,60.313,26.757,0.470456549,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,B,2,Fannie-2B2,VASP,Fannie-2B2-VASP,13.90481212,9.689284848,4.215527273,169,6.9,L,228,10,228,86.32,22.6,14.3,3,NA,0.529,NA,IMG_8931,27.081,NA,64.179,82.78,42.173,0.437683734,-36.36,1759.76,5.69,106.32,3.879
29-Jul-19,Fannie,2,C,1,Fannie-2C1,MADI,Fannie-2C1-MADI,13.90481212,9.689284848,4.215527273,210,0.5,R,34,8,34,88.66,31.7,14.3,4,NA,0.445,NA,IMG_8928,30.672,NA,76.561,100.798,27.394,0.492290711,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,C,1,Fannie-2C1,MEFE,Fannie-2C1-MEFE,13.90481212,9.689284848,4.215527273,210,0.5,R,34,8,34,88.66,31.7,14.3,1,NA,0.694,NA,IMG_8939,23.8322104,6,54.881,72.969,30.542,0.460686146,-33.83,1792.43,5.59,106.08,4.271
29-Jul-19,Fannie,2,C,1,Fannie-2C1,RUSP,Fannie-2C1-RUSP,13.90481212,9.689284848,4.215527273,210,0.5,R,34,8,34,88.66,31.7,14.3,4,18,0.776,NA,IMG_8933,146.256,NA,41.612,64.848,36.019,0.455140758,-33.78,1823.56,5.75,135.94,4.205
29-Jul-19,Fannie,2,C,1,Fannie-2C1,TITR,Fannie-2C1-TITR,13.90481212,9.689284848,4.215527273,210,0.5,R,34,8,34,88.66,31.7,14.3,NA,NA,0.96,NA,IMG_8941,15.679,NA,36.084,55.248,14.826,0.520431809,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,C,2,Fannie-2C2,MADI,Fannie-2C2-MADI,13.90481212,9.689284848,4.215527273,211,1.7,R,34,8,34,73.06,43.5,14.3,2,NA,0.58,NA,IMG_8936,14.265,NA,60.573,84.582,26.925,0.491527197,-34.27,1922.64,4.31,75.65,4.635
29-Jul-19,Fannie,2,C,2,Fannie-2C2,MEFE,Fannie-2C2-MEFE,13.90481212,9.689284848,4.215527273,211,1.7,R,34,8,34,73.06,43.5,14.3,2,NA,0.945,NA,IMG_8938,37.477,6,59.895,72.16,33.054,0.437044619,-34.55,1851.57,4.48,103.91,4.337
29-Jul-19,Fannie,2,C,2,Fannie-2C2,TITR,Fannie-2C2-TITR,13.90481212,9.689284848,4.215527273,211,1.7,R,34,8,34,73.06,43.5,14.3,NA,NA,0.709,NA,IMG_8937,12.297,NA,37.375,54.198,17.936,0.494918226,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,C,2,Fannie-2C2,VASP,Fannie-2C2-VASP,13.90481212,9.689284848,4.215527273,211,1.7,R,34,8,34,73.06,43.5,14.3,3,NA,0.965,NA,IMG_8951,29.907,NA,56.235,70.743,24.81,0.466064511,-35.05,2080.53,5.88,112.55,4.511
29-Jul-19,Fannie,2,D,1,Fannie-2D1,MADI,Fannie-2D1-MADI,13.90481212,9.689284848,4.215527273,228,7.3,L,230,0,NA,87.62,9.7,14.3,38,NA,0.42,NA,IMG_8964,18.876,NA,75.064,96.001,30.229,0.476919332,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,D,1,Fannie-2D1,RUSP,Fannie-2D1-RUSP,13.90481212,9.689284848,4.215527273,228,7.3,L,230,0,NA,87.62,9.7,14.3,4,5,0.646,NA,IMG_8953,81.811,NA,31.922,58.497,29.879,0.486267436,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,D,1,Fannie-2D1,TITR,Fannie-2D1-TITR,13.90481212,9.689284848,4.215527273,228,7.3,L,230,0,NA,87.62,9.7,14.3,NA,NA,0.815,NA,IMG_8954,14.749,NA,46.134,66.72,26.699,0.478097927,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,D,2,Fannie-2D2,MADI,Fannie-2D2-MADI,13.90481212,9.689284848,4.215527273,233,15.5,L,230,0,NA,74.88,19.4,14.3,21,NA,0.513,NA,IMG_8944,41.984,NA,49.411,70.28,26.65,0.480248188,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,D,2,Fannie-2D2,MEFE,Fannie-2D2-MEFE,13.90481212,9.689284848,4.215527273,233,15.5,L,230,0,NA,74.88,19.4,14.3,2,NA,0.965,NA,IMG_8955,33.373,7,56.501,74.211,33.978,0.450610237,-32.91,1906.09,1.14,88.82,4.341
29-Jul-19,Fannie,2,D,2,Fannie-2D2,TITR,Fannie-2D2-TITR,13.90481212,9.689284848,4.215527273,233,15.5,L,230,0,NA,74.88,19.4,14.3,NA,NA,0.661,NA,IMG_8942,8.817,NA,59.308,80.195,29.132,0.475553711,NA,NA,NA,NA,NA
29-Jul-19,Fannie,2,D,2,Fannie-2D2,VASP,Fannie-2D2-VASP,13.90481212,9.689284848,4.215527273,233,15.5,L,230,0,NA,74.88,19.4,14.3,1,NA,0.644,NA,IMG_8950,15.721,NA,47.648,57.886,18.118,0.468136383,-35.31,1816.6,0.05,102.01,4.022
29-Jul-19,Fannie,3,A,1,Fannie-3A1,MADI,Fannie-3A1-MADI,13.90481212,9.689284848,4.215527273,282,1.8,R,33,14,33,92.3,21.9,14.3,32,NA,0.457,NA,IMG_8947,31.242,NA,46.936,69.442,12.277,0.539753605,-34.88,1699.55,6.24,64.54,4.175
29-Jul-19,Fannie,3,A,1,Fannie-3A1,RUSP,Fannie-3A1-RUSP,13.90481212,9.689284848,4.215527273,282,1.8,R,33,14,33,92.3,21.9,14.3,2,2,0.703,NA,IMG_8949,70.826,NA,37.811,56.81,20.099,0.495205718,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,A,1,Fannie-3A1,TITR,Fannie-3A1-TITR,13.90481212,9.689284848,4.215527273,282,1.8,R,33,14,33,92.3,21.9,14.3,NA,NA,0.707,NA,IMG_8948,14.611,NA,39.589,55.745,24.545,0.465010552,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,A,2,Fannie-3A2,MADI,Fannie-3A2-MADI,13.90481212,9.689284848,4.215527273,280,2.9,R,33,14,33,82.94,14.9,14.3,158,NA,0.463,NA,IMG_8945,40.006,NA,52.533,74.106,20.108,0.504991584,-34.44,1916.86,6.08,93.57,4.559
29-Jul-19,Fannie,3,A,2,Fannie-3A2,MEFE,Fannie-3A2-MEFE,13.90481212,9.689284848,4.215527273,280,2.9,R,33,14,33,82.94,14.9,14.3,1,NA,0.701,NA,IMG_8943,27.238,10,40.302,58.537,17.33,0.503895187,-34.62,1889.74,3.52,113.36,4.652
29-Jul-19,Fannie,3,A,2,Fannie-3A2,VASP,Fannie-3A2-VASP,13.90481212,9.689284848,4.215527273,280,2.9,R,33,14,33,82.94,14.9,14.3,3,NA,0.618,NA,IMG_8940,23.312,NA,61.767,83.851,36.246,0.461064312,-36.43,1709.13,4.5,106.96,3.796
29-Jul-19,Fannie,3,B,1,Fannie-3B1,RUSP,Fannie-3B1-RUSP,13.90481212,9.689284848,4.215527273,320,0.5,L,232,48,232,92.04,16.3,14.3,2,6,0.448,NA,IMG_8946,132.979,NA,47.046,69.792,26.325,0.487500262,-33.52,1933.12,5.02,146.86,4.651
29-Jul-19,Fannie,3,B,2,Fannie-3B2,MADI,Fannie-3B2-MADI,13.90481212,9.689284848,4.215527273,314,0.5,L,232,44,232,85.28,17.2,14.3,4,NA,0.651,NA,IMG_8927,31.831,NA,71.201,93.847,29.603,0.482129555,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,B,2,Fannie-3B2,MEFE,Fannie-3B2-MEFE,13.90481212,9.689284848,4.215527273,314,0.5,L,232,44,232,85.28,17.2,14.3,4,NA,0.653,NA,IMG_8932,34.552,5,42.45,60.972,23.689,0.479675245,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,B,2,Fannie-3B2,TITR,Fannie-3B2-TITR,13.90481212,9.689284848,4.215527273,314,0.5,L,232,44,232,85.28,17.2,14.3,NA,NA,0.904,NA,IMG_8935,13.292,NA,49.795,73.213,30.822,0.475934473,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,B,2,Fannie-3B2,VASP,Fannie-3B2-VASP,13.90481212,9.689284848,4.215527273,314,0.5,L,232,44,232,85.28,17.2,14.3,1,NA,1.279,NA,IMG_8934,22.67,NA,65.736,86.856,32.238,0.469923714,-33.26,2027.97,5.07,105.51,4.527
29-Jul-19,Fannie,3,C,1,Fannie-3C1,RUSP,Fannie-3C1-RUSP,13.90481212,9.689284848,4.215527273,308,8.9,R,48,2,48,83.98,24.3,14.3,3,4,0.622,NA,IMG_8957,69.307,NA,38.323,63.14,33.694,0.467160413,-33.65,1900.82,3.51,133.31,4.292
29-Jul-19,Fannie,3,C,1,Fannie-3C1,TITR,Fannie-3C1-TITR,13.90481212,9.689284848,4.215527273,308,8.9,R,48,2,48,83.98,24.3,14.3,NA,NA,0.81,NA,IMG_8958,18.305,NA,31.782,47.566,17.092,0.493218582,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,C,2,Fannie-3C2,MADI,Fannie-3C2-MADI,13.90481212,9.689284848,4.215527273,318,4.6,R,48,6,48,82.94,37,14.3,6,NA,0.451,NA,IMG_8925,37.798,NA,55.141,79.189,31.232,0.4783042,-34.41,1734.23,3.5,64.64,4.244
29-Jul-19,Fannie,3,C,2,Fannie-3C2,MEFE,Fannie-3C2-MEFE,13.90481212,9.689284848,4.215527273,318,4.6,R,48,6,48,82.94,37,14.3,2,NA,0.578,NA,IMG_8929,31.047,5,61.928,87.909,36.443,0.471918617,-35.06,1445.55,2.63,83.45,3.57
29-Jul-19,Fannie,3,C,2,Fannie-3C2,VASP,Fannie-3C2-VASP,13.90481212,9.689284848,4.215527273,318,4.6,R,48,6,48,82.94,37,14.3,4,NA,0.983,NA,IMG_8924,19.422,NA,53.614,72.855,31.344,0.461653983,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,D,1,Fannie-3D1,MADI,Fannie-3D1-MADI,13.90481212,9.689284848,4.215527273,356,0.8,L,238,5,238,80.08,22.5,14.3,3,NA,0.449,NA,IMG_8926,10.871,NA,39.655,63.402,24.84,0.49572703,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,D,1,Fannie-3D1,RUSP,Fannie-3D1-RUSP,13.90481212,9.689284848,4.215527273,356,0.8,L,238,5,238,80.08,22.5,14.3,1,68,0.861,NA,IMG_8921,189.357,NA,50.623,71.391,31.564,0.464851737,-32.01,1865.39,2.24,100.14,4.351
29-Jul-19,Fannie,3,D,1,Fannie-3D1,TITR,Fannie-3D1-TITR,13.90481212,9.689284848,4.215527273,356,0.8,L,238,5,238,80.08,22.5,14.3,NA,NA,0.835,NA,IMG_8923,14.592,NA,39.186,58.91,28.257,0.466233489,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,D,2,Fannie-3D2,MADI,Fannie-3D2-MADI,13.90481212,9.689284848,4.215527273,356,9,L,238,7,238,88.14,17.2,14.3,94,NA,0.453,NA,IMG_8962,26.892,NA,68.949,97.06,36.049,0.480357125,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,D,2,Fannie-3D2,MEFE,Fannie-3D2-MEFE,13.90481212,9.689284848,4.215527273,356,9,L,238,7,238,88.14,17.2,14.3,1,NA,0.545,NA,IMG_8973,36.156,9,41.482,67.495,42.016,0.447007477,-34.51,1493.52,2.62,89.85,3.907
29-Jul-19,Fannie,3,D,2,Fannie-3D2,TITR,Fannie-3D2-TITR,13.90481212,9.689284848,4.215527273,356,9,L,238,7,238,88.14,17.2,14.3,NA,NA,0.859,NA,IMG_8960,6.781,NA,50.904,76.417,37.69,0.46310246,NA,NA,NA,NA,NA
29-Jul-19,Fannie,3,D,2,Fannie-3D2,VASP,Fannie-3D2-VASP,13.90481212,9.689284848,4.215527273,356,9,L,238,7,238,88.14,17.2,14.3,1,NA,0.553,NA,IMG_8959,24.513,NA,38.496,63.142,25.396,0.497048034,-35.99,1988.55,5.56,127.75,4.545
29-Jul-19,Fannie,4,A,1,Fannie-4A1,MADI,Fannie-4A1-MADI,13.90481212,9.689284848,4.215527273,384,0.7,R,41,9,41,92.82,16.8,14.3,11,NA,0.692,NA,IMG_8967,60.445,NA,42.054,69.44,21.762,0.521102239,-32.5,1800.77,5.4,63.6,4.452
29-Jul-19,Fannie,4,A,1,Fannie-4A1,RUSP,Fannie-4A1-RUSP,13.90481212,9.689284848,4.215527273,384,0.7,R,41,9,41,92.82,16.8,14.3,9,36,0.659,NA,IMG_8971,92.561,NA,36.21,62.614,35.036,0.467757358,-31.84,1836.65,3.88,125.07,4.277
29-Jul-19,Fannie,4,A,1,Fannie-4A1,TITR,Fannie-4A1-TITR,13.90481212,9.689284848,4.215527273,384,0.7,R,41,9,41,92.82,16.8,14.3,NA,NA,0.939,NA,IMG_8970,8.884,NA,40.695,56.362,24.096,0.465213408,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,A,2,Fannie-4A2,MADI,Fannie-4A2-MADI,13.90481212,9.689284848,4.215527273,385,2.6,R,41,9,41,87.67,34.7,14.3,3,NA,0.601,NA,IMG_8922,19.832,NA,64.738,85.181,34.509,0.461865877,-35.15,1922.38,1.29,100.31,4.6
29-Jul-19,Fannie,4,A,2,Fannie-4A2,TITR,Fannie-4A2-TITR,13.90481212,9.689284848,4.215527273,385,2.6,R,41,9,41,87.67,34.7,14.3,NA,NA,0.669,NA,IMG_8916,11.356,NA,43.146,59.51,27.764,0.456295047,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,A,2,Fannie-4A2,VASP,Fannie-4A2-VASP,13.90481212,9.689284848,4.215527273,385,2.6,R,41,9,41,87.67,34.7,14.3,1,NA,0.865,NA,IMG_8920,23.206,NA,49.647,61.868,25.996,0.449913098,-36.31,1765.44,2.56,100.48,3.882
29-Jul-19,Fannie,4,B,1,Fannie-4B1,MADI,Fannie-4B1-MADI,13.90481212,9.689284848,4.215527273,391,3.6,L,226,3,226,81.64,14.9,14.3,25,NA,0.639,NA,IMG_8911,37.729,NA,65.129,89.319,40.646,0.457825459,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,B,1,Fannie-4B1,MEFE,Fannie-4B1-MEFE,13.90481212,9.689284848,4.215527273,391,3.6,L,226,3,226,81.64,14.9,14.3,1,NA,0.754,NA,IMG_8917,26.483,10,75.123,100.711,33.95,0.480069977,-34.02,1485.84,4.38,63.78,3.719
29-Jul-19,Fannie,4,B,1,Fannie-4B1,RUSP,Fannie-4B1-RUSP,13.90481212,9.689284848,4.215527273,391,3.6,L,226,3,226,81.64,14.9,14.3,1,3,0.844,NA,IMG_8904,122.531,NA,43.578,59.75,35.959,0.428970399,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,B,1,Fannie-4B1,TITR,Fannie-4B1-TITR,13.90481212,9.689284848,4.215527273,391,3.6,L,226,3,226,81.64,14.9,14.3,NA,NA,0.91,NA,IMG_8915,18.555,NA,45.741,71.038,32.845,0.474776774,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,B,1,Fannie-4B1,VASP,Fannie-4B1-VASP,13.90481212,9.689284848,4.215527273,391,3.6,L,226,3,226,81.64,14.9,14.3,1,NA,0.833,NA,IMG_8913,9.482,NA,77.307,92.846,31.349,0.46076962,-35.43,2056.87,3.23,79.92,4.611
29-Jul-19,Fannie,4,C,1,Fannie-4C1,MADI,Fannie-4C1-MADI,13.90481212,9.689284848,4.215527273,401,3.3,R,33,0,NA,78.26,28.5,14.3,10,NA,0.573,NA,IMG_8979,15.043,NA,38.802,53.136,16.567,0.489710152,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,C,1,Fannie-4C1,MEFE,Fannie-4C1-MEFE,13.90481212,9.689284848,4.215527273,401,3.3,R,33,0,NA,78.26,28.5,14.3,2,NA,0.999,NA,IMG_8974,18.12,7,56.191,61.764,32.408,0.410765946,-35.64,1924.47,5.05,104.86,4.605
29-Jul-19,Fannie,4,C,1,Fannie-4C1,RUSP,Fannie-4C1-RUSP,13.90481212,9.689284848,4.215527273,401,3.3,R,33,0,NA,78.26,28.5,14.3,4,43,0.786,NA,IMG_8966,115.827,NA,56.077,90.289,36.917,0.492620701,-33.18,1602.51,3.28,85.78,3.746
29-Jul-19,Fannie,4,C,1,Fannie-4C1,TITR,Fannie-4C1-TITR,13.90481212,9.689284848,4.215527273,401,3.3,R,33,0,NA,78.26,28.5,14.3,NA,NA,0.781,NA,IMG_8977,12.091,NA,47.436,63.288,26.808,0.46016927,NA,NA,NA,NA,NA
29-Jul-19,Fannie,4,D,1,Fannie-4D1,RUSP,Fannie-4D1-RUSP,13.90481212,9.689284848,4.215527273,453,0.5,L,192,13,192,92.82,6.2,14.3,6,13,1.273,NA,IMG_8901,NA,NA,NA,NA,NA,NA,-30.24,1977.15,6.81,128.39,4.633
29-Jul-19,Fannie,4,D,2,Fannie-4D2,MADI,Fannie-4D2-MADI,13.90481212,9.689284848,4.215527273,451,4.3,L,192,0,NA,75.14,19,14.3,22,NA,0.638,NA,IMG_8902,NA,NA,NA,NA,NA,NA,-34.78,1820.61,11.14,104.56,4.387
29-Jul-19,Fannie,4,D,2,Fannie-4D2,TITR,Fannie-4D2-TITR,13.90481212,9.689284848,4.215527273,451,4.3,L,192,0,NA,75.14,19,14.3,NA,NA,0.986,NA,IMG_8907,17.693,NA,49.652,67.502,29.659,0.459782172,NA,NA,NA,NA,NA
30-Jul-19,Kill,1,A,1,Kill-1A1,RUSP,Kill-1A1-RUSP,5.37,5.27,0.1,3,1.6,R,229,32,229,87.62,49.6,19.7,9,48,0.393,NA,IMG_8984,148.115,NA,48.813,68.633,25.522,0.480058475,-33.46,1808.75,4.81,118.06,4.194
